ticker,date,eod_close_raw,delta,tau_ticker,entropy,label,label_name,split
AAPL,2018-06-08,95.73345947265625,1.8582229614257812,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-06-11,99.33285522460938,3.599395751953125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-06-12,100.08186340332031,0.7490081787109375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-13,100.78369140625,0.7018280029296875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-14,99.68756866455078,-1.0961227416992188,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-15,100.60527038574219,0.9177017211914062,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-18,99.88957214355469,-0.7156982421875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-19,99.12203979492188,-0.7675323486328125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-20,99.54496002197266,0.42292022705078125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-06-21,101.2952880859375,1.7503280639648438,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-06-22,99.19477844238281,-2.1005096435546875,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-06-25,101.32886505126953,2.1340866088867188,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-06-26,103.46673583984375,2.1378707885742188,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-06-27,99.37629699707031,-4.0904388427734375,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-06-28,103.94679260253906,4.57049560546875,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-06-29,104.36177062988281,0.41497802734375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-02,101.0502700805664,-3.3115005493164062,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-07-03,101.33711242675781,0.28684234619140625,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-04,102.20423126220703,0.8671188354492188,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-05,98.38192749023438,-3.8223037719726562,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-07-06,101.40061950683594,3.0186920166015625,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-09,102.2665023803711,0.8658828735351562,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-10,102.54232025146484,0.27581787109375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-11,102.44940185546875,-0.09291839599609375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-12,99.41514587402344,-3.0342559814453125,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-07-13,102.29396057128906,2.878814697265625,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-16,106.47959899902344,4.185638427734375,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-17,103.06166076660156,-3.417938232421875,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-07-18,106.17049407958984,3.1088333129882812,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-19,106.49644470214844,0.32595062255859375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-20,106.6563720703125,0.1599273681640625,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-23,103.730224609375,-2.9261474609375,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-07-24,104.74982452392578,1.0195999145507812,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-07-25,102.66453552246094,-2.0852890014648438,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-07-26,104.15094757080078,1.4864120483398438,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-27,106.42003631591797,2.2690887451171875,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-30,109.1730728149414,2.7530364990234375,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-07-31,106.24616241455078,-2.926910400390625,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-01,103.09754943847656,-3.1486129760742188,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-02,106.13833618164062,3.0407867431640625,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-08-03,105.42306518554688,-0.71527099609375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-06,104.10001373291016,-1.3230514526367188,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-07,107.13452911376953,3.034515380859375,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-08-08,107.46880340576172,0.3342742919921875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-09,107.3648452758789,-0.1039581298828125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-10,105.65342712402344,-1.7114181518554688,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-13,106.48160552978516,0.8281784057617188,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-14,101.7030258178711,-4.7785797119140625,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-15,103.29391479492188,1.5908889770507812,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-08-16,102.7038345336914,-0.5900802612304688,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-17,102.29234313964844,-0.41149139404296875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-20,103.9425048828125,1.6501617431640625,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-08-21,103.5444107055664,-0.39809417724609375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-22,101.44377899169922,-2.1006317138671875,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-23,100.49745178222656,-0.9463272094726562,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-24,100.10041046142578,-0.39704132080078125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-27,99.41407012939453,-0.68634033203125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-28,98.11139678955078,-1.30267333984375,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-08-29,99.33086395263672,1.2194671630859375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-08-30,102.56993865966797,3.23907470703125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-08-31,102.92707061767578,0.3571319580078125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-03,100.38683319091797,-2.5402374267578125,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-09-04,100.65901947021484,0.272186279296875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-05,98.5027084350586,-2.15631103515625,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-09-06,100.3855972290039,1.8828887939453125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-09-07,97.30412292480469,-3.0814743041992188,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-09-10,96.58341217041016,-0.7207107543945312,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-11,100.70863342285156,4.125221252441406,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-09-12,99.12047576904297,-1.5881576538085938,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-09-13,99.26220703125,0.14173126220703125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-14,99.10282135009766,-0.15938568115234375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-17,97.36424255371094,-1.7385787963867188,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-09-18,98.19617462158203,0.8319320678710938,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-19,99.53035736083984,1.3341827392578125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-09-20,102.66287231445312,3.1325149536132812,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-09-21,96.64910125732422,-6.013771057128906,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-09-24,99.19356536865234,2.544464111328125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-09-25,99.71675109863281,0.5231857299804688,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-26,99.06295013427734,-0.6538009643554688,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-09-27,101.74917602539062,2.6862258911132812,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-09-28,99.13245391845703,-2.6167221069335938,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-01,101.91815948486328,2.78570556640625,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-02,104.59304809570312,2.6748886108398438,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-03,103.80345916748047,-0.7895889282226562,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-04,105.10111236572266,1.2976531982421875,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-05,101.9288330078125,-3.1722793579101562,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-08,105.14356994628906,3.2147369384765625,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-09,104.18465423583984,-0.9589157104492188,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-10,104.3917007446289,0.2070465087890625,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-11,101.05313873291016,-3.33856201171875,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-12,104.4188003540039,3.36566162109375,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-15,101.9484634399414,-2.4703369140625,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-16,102.46619415283203,0.517730712890625,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-17,107.28938293457031,4.823188781738281,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-18,107.14857482910156,-0.14080810546875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-19,104.16372680664062,-2.9848480224609375,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-22,103.84391784667969,-0.3198089599609375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-23,105.97746276855469,2.133544921875,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-24,108.76415252685547,2.7866897583007812,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-25,104.94261932373047,-3.821533203125,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-26,102.97836303710938,-1.9642562866210938,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-10-29,105.4830322265625,2.504669189453125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-10-30,105.53465270996094,0.0516204833984375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-10-31,103.04690551757812,-2.4877471923828125,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-11-01,103.20648956298828,0.15958404541015625,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-02,106.10169219970703,2.89520263671875,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-11-05,106.81173706054688,0.7100448608398438,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-06,105.94710540771484,-0.8646316528320312,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-07,108.63484191894531,2.6877365112304688,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-11-08,103.8037109375,-4.8311309814453125,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-11-09,110.13089752197266,6.327186584472656,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-11-12,106.02825164794922,-4.1026458740234375,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-11-13,105.69877624511719,-0.32947540283203125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-14,105.63729095458984,-0.06148529052734375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-15,108.86994934082031,3.2326583862304688,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-11-16,109.49752044677734,0.6275711059570312,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-19,108.74658203125,-0.7509384155273438,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-20,108.90375518798828,0.15717315673828125,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-21,108.37840270996094,-0.5253524780273438,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-22,108.0147705078125,-0.3636322021484375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-23,107.74061584472656,-0.2741546630859375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-11-26,105.06758880615234,-2.6730270385742188,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-11-27,108.42964935302734,3.362060546875,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-11-28,106.72702026367188,-1.7026290893554688,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-11-29,109.57991027832031,2.8528900146484375,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-11-30,113.09085083007812,3.5109405517578125,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-12-03,108.6603775024414,-4.430473327636719,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-12-04,112.984619140625,4.324241638183594,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-12-05,113.74310302734375,0.75848388671875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-12-06,109.1041259765625,-4.63897705078125,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-12-07,108.66797637939453,-0.43614959716796875,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-12-10,109.28455352783203,0.6165771484375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-12-11,110.3830337524414,1.098480224609375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-12-12,112.70303344726562,2.3199996948242188,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-12-13,111.14876556396484,-1.5542678833007812,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-12-14,110.23834228515625,-0.9104232788085938,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-12-17,113.26850128173828,3.0301589965820312,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-12-18,113.93070220947266,0.662200927734375,1.270000000000001,1.5849616520675016,1,NoAction,train
AAPL,2018-12-19,109.33285522460938,-4.597846984863281,1.270000000000001,1.5849616520675016,0,Decrease,train
AAPL,2018-12-20,112.71846008300781,3.3856048583984375,1.270000000000001,1.5849616520675016,2,Increase,train
AAPL,2018-12-21,108.81501770019531,-3.9034423828125,1.270000000000001,1.5849616520675016,0,Decrease,train
